24.07.2026                                                           Dynamische Listenausgabe                                                                  1


	TCODE	PGMNA	DYPNO	MENUE	CINFO	ARBGB	TTEXT
	/XITING/SA_UPARAMS		 0000		   02		Customizing für SA Benutzerparameter
	/XITING/SA_USER_COMP	/XITING/SA_USER_COMP_QP	 1000		   84		Benutzervergleich zwischen PROD & QA
	/XITING/SA_USRPROF		 0000		   02		Cust. für SA Nutzer m. erl. Profilen
	/XITING/SA_VARC		 0000		   02		Customizing für SA Variablenersetz.
	/XITING/SA_VARK		 0000		   02		Cust. für SA Variableners. Customer
	/XITING/SA_VER_REORG	/XITING/SA_VERS_REORG	 1000		   80		Xiting Sec Architect - Reorg Version
	/XITING/SA_VIEW_XTAB	/XITING/SA_VIEW_XTAB	 1000		   80		SA: Pflege Template-Kundentabellen
	/XITING/SA_WIZARD	/XITING/DOC_GEN_WIZARD	 1000		   84		Xiting Security Architect - Wizard
	/XITING/SC_CRIT_AUTH		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_CRIT_COMB		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_CRIT_FUNC		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_CRIT_HACK		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_LOCK_PARA		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_LOCK_VALI		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_LOGINPARA		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_LOGINSTAT		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_LOGOUT_PA		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_MLTGUI_PA		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_PWD_90DAY		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_PWD_INITL		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_PWD_PARAM		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_PWD_VAL_P		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_SAPSTAR_P		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_STD_USERS		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_TABLE_LOG		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_USER_30D		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SC_USER_NOVA		 0000		   02		Obsolete. /XITING/ARCHITECT nutzen.
	/XITING/SGOSHIREORG		 0000		   02		Aktivieren/Deaktivieren GOS Historie
	/XITING/SIEM_CEF		 0000		   02		Xiting SIEM: CEF-Feldzuordnung
	/XITING/SIEM_CHECK	/XITING/SIEM_CHECK	 1000		   80		Xiting SIEM: Konfigurationsprüfung
	/XITING/SIEM_COCKPIT	/XITING/SIEM_COCKPIT	 1000		   80		Xiting SIEM Cockpit
	/XITING/SIEM_CONFIG		 0000		   02		Xiting SIEM: Konfiguration
	/XITING/SIEM_CUST		 0000		   02		Xiting SIEM: Customizing
	/XITING/SIEM_RCHECK	/XITING/SA_SIEM_RULE_CHECK	 1000		   80		Xiting SIEM Prüfung der Regeln
	/XITING/SIEM_RULES		 0000		   02		Xiting SIEM: Regeldefinition
	/XITING/SIEM_SCEN		 0000		   02		Xiting SIEM: Szenariodefinition
	/XITING/SU24_CHNG_A	/XITING/SU24_CHANGES_ANALYSIS	 1000		   80		Xiting SU24-Änderungsanalyse
	/XITING/SU24_UTIL	/XITING/SU24_UTILITY	 1000		   80		Xiting SU24 Synchronisierungsprog.
	/XITING/SUPPORT	/XITING/SUPPORT	 1000		   80		Xiting Supportwerkzeug
	/XITING/SYMBOLIC	/XITING/SYMBOLIC	 1000		   80		Xiting Symbol. Transaktionsmarker
	/XITING/SYNC	/XITING/SYNC	 1000		   80		Datensynchronisation
	/XITING/SYS_CHECK		 0000		   02		Xiting ERP System Check
	/XITING/TBTCP_CHECK		 0000		   02		Check für Jobstep Einträge
	/XITING/TEST_BWLIST	/XITING/TEST_BLACKWHITE_LIST	 1000		   80		Test Block- und Allwolisten
	/XITING/TIMES	/XITING/TIMES	 1000		   80		Xiting Times Antrag
	/XITING/TIMES_MULTI	/XITING/TIMES2	 1000		   80		Xiting Times Self-Service starten
	/XITING/TIMES_SUDO	/XITING/XT_SUDO	 1000		   84		Xiting Times Administrations-Cockpit
	/XITING/TIMES_TOOLS	/XITING/TIMES_TOOLS	 1000		   84		Xiting Times Security Werkzeuge
	/XITING/TRSC_ELEM	/XITING/TRSC_ELEMENTS	 1000		   80		Rechtschreibprüfung der Textelemete
	/XITING/TRSC_MSG	/XITING/TRSC_MESSAGES	 1000		   80		Rechtschreibprüfung von Nachrichten
	/XITING/TRSC_SCR	/XITING/TRSC_SCREEN_TEXTS	 1000		   80		Rechtschreibprüf. v. Bildschirmtext.
	/XITING/TRSC_TEXTTAB	/XITING/TRSC_TEXTTABLES	 1000		   80		Rechtschreibprüfung von Texttabellen
	/XITING/TR_BSP	/XITING/TR_BSP	 1000		   80		Übersetzung von BSP-Anwend.-Texten
	/XITING/TR_CLEXCP	/XITING/TR_CLASS_EXCP	 1000		   80		Übersetzung v. Klassenausnahmetexten
	/XITING/TR_DATEL	/XITING/TR_DATA_ELEMENTS	 1000		   80		Übersetzung von Datenelementen
	/XITING/TR_DOM	/XITING/TR_DOMAINS	 1000		   80		Übersetzung von Domänen
	/XITING/TR_ELEM	/XITING/TR_ELEMENTS	 1000		   80		Übersetzung von Textelemente
	/XITING/TR_FIORI	/XITING/TR_FIORI	 1000		   80		Übersetzung von Fiori-Objekten
	/XITING/TR_FIO_UIAD	/XITING/TR_FIORI_UIAD	 1000		   80		Übersetzung von Fiori AppBeschreibg.
	/XITING/TR_MSG	/XITING/TR_MESSAGES	 1000		   80		Übersetzung von Nachrichten
	/XITING/TR_MSGL	/XITING/TR_MESSAGES_LONG	 1000		   80		Übersetzung von Dokumentationstexten
	/XITING/TR_RFC	/XITING/TR_RFC_FUNCTIONS	 1000		   80		Übersetzung von RFC-Bausteinen
	/XITING/TR_ROLES	/XITING/TR_ROLES	 1000		   80		Übersetzung von Rollen
	/XITING/TR_SCR	/XITING/TR_SCREEN_TEXTS	 1000		   80		Übersetzung von Bildschirmtexten
	/XITING/TR_SO10	/XITING/TR_SO10_TEXTS	 1000		   80		Übersetzung von SO10 Texten
	/XITING/TR_STAT	/XITING/TR_STATUS_TEXTS	 1000		   80		Übersetzung von Statustexten
	/XITING/TR_TAB	/XITING/TR_TABLES	 1000		   80		Übersetzung von Tabellen
	/XITING/TR_TADIR	/XITING/TR_TADIR	 1000		   80		Übersetzung von TADIR Kurztexten
	/XITING/TR_TCD	/XITING/TR_TCODES	 1000		   80		Übersetzung von Transaktionen
	/XITING/TR_TEXTTAB	/XITING/TR_TEXTTABLES	 1000		   80		Übersetzung von Text-Tabellen
	/XITING/TR_TOOLS	/XITING/TR_TOOLS	 1000		   80		Xiting Übersetzungswerkzeuge
	/XITING/TR_WFOBJ	/XITING/TR_WF_OBJECTS	 1000		   80		Übersetzung von Workflow Objekten
	/XITING/USER_ESC		 0000		   02		XT Eskalationspfad für 2. Schritte
	/XITING/USER_LOCK	/XITING/USER_LOCKING	 1000		   84		www.xiting.ch - Benutzer sperren
	/XITING/USOBHASH	/XITING/USOBHASH_UTILITY	 1000		   80		Xiting USOBHASH Utility
	/XITING/USR07	/XITING/USR07_UTILS	 1000		   80		Xiting USR07 Utilities
	/XITING/USR07_REORG	/XITING/RB_SU53_XUSR07_DELETE	 1000		   84		Xiting USR07 Daten löschen
	/XITING/UTILS	/XITING/UTILITIES_LAUNCHPAD	 1000		   80		Xiting Utilities
	/XITING/WF_STATUS	/XITING/WF_STATUS	 1000		   84		Workflow Status
	/XITING/WIZARD_ALC	/XITING/ALCHEMIST_CUST_WIZARD	 1000		   84		Xiting Alchemist Customizing Wizard
	/XITING/WIZARD_GEN	/XITING/WIZARD_GEN	 1000		   80		Xiting Wizard - Generischer Tcode
	/XITING/WIZARD_RB		 0000		   02		Xiting RoleBuilder Agent Wizard
	/XITING/WIZARD_SA_SI		 0000		   02		Xiting SA - SIEM Wizard
	/XITING/WIZARD_XT		 0000		   02		Xiting Times Wizard
	/XITING/WIZARD_XTC		 0000		   02		Xiting Times USR07 Collector Wizard
	/XITING/WP_OV	/XITING/JOB_XAMS_WP_OV	 1000		   80		Xiting Überblick über Workprozesse
	/XITING/XAMS_JOBS	/XITING/JOB_XAMS_OV	 1000		   80		Überblick der XAMS Jobs
	/XITING/XAMS_STATUS	/XITING/XAMS_STATUS	 1000		   80		Xiting XAMS Status
	/XITING/XT_ADMIN	/XITING/XT_ADMIN_SESSION_FIX	 1000		   80		Xiting Times Session Reset Tool
	/XITING/XT_ADM_MULTI		 0000		   02		Xiting Benutzerverwaltung
	/XITING/XT_ADM_REFUS		 0000		   02		Xiting Referenzbenutzeradmin.
	/XITING/XT_CDHDR		 0000		   02		Anwendungsänderungsbelege aus CD
	/XITING/XT_CHECK	/XITING/XT_HEALTH_CHECK	 1000		   80		Xiting Times Konsistenzprüfung
	/XITING/XT_CSPOOL		 0000		   02		"Leer" definieren für eigene Prog.
	/XITING/XT_CUA		 0000		   02		Customizingtabelle für XT ZBV
	/XITING/XT_CUST_WIZ	/XITING/XT_CUST_WIZARD	 1000		   84		Xiting Times Customizing Wizard
	/XITING/XT_EXTEND_MU		 0000		   02		Xiting Times Sessions verlängern
	/XITING/XT_LOG	/XITING/XT_TIMES_LOG	 1000		   80		Xiting Times Protokoll
	/XITING/XT_LOG_CUST		 0000		   02		Customizingtabelle für XT Logging
	/XITING/XT_LOG_PROGS		 0000		   02		Xiting Times logging Programm / User
	/XITING/XT_LOG_SPOOL	/XITING/XT_LOG_SPOOL_DISPLAY2	 1000		   84		Xiting Times PDF Log Spool Backup
	/XITING/XT_MY_SESS		 0000		   02		My Xiting Times Sessions
	/XITING/XT_MY_WF		 0000		   02		My Xiting Times Workflows
	/XITING/XT_NEW_SESS		 0000		   08		Start neue SAPGui Session
	/XITING/XT_PROG		 0000		   02		Definition von Logging Programmen
	/XITING/XT_REF		 0000		   02		Xiting Times Ref.-Benutzer Überblick
	/XITING/XT_REF_CLONE	/XITING/XT_CLONE_TOOL	 1000		   84		Benutzer mit Xiting Tools klonen
	/XITING/XT_REVIEW	/XITING/XT_REVIEW	 1000		   84		Xiting Times Review Reset Tool
	/XITING/XT_SCU3		 0000		   02		Datenbanktabellenänderungsprotokoll
	/XITING/XT_SE16N_CD		 0000		   02		Änderungsbelege auf SE16N Editfunkt.
	/XITING/XT_SESS		 0000		   02		Xiting Times Sessions
	/XITING/XT_SGOSHIST		 0000		   02		GOS Historie (falls aktiv)
	/XITING/XT_SM21		 0000		   02		System Log für Securityereignisse
	/XITING/XT_STAD		 0000		   02		Xiting STAD Variante ohne BACK
	/XITING/XT_START_MUL		 0000		   08		Xiting Times Sessions Starten
	/XITING/XT_TCODES	/XITING/XT_LOG_STAD_TCODES	 1000		   80		Xiting Times Transaktionenlog
	/XITING/XT_TERM_MULT		 0000		   08		Xiting Times Sessions Abbrechen
	/XITING/XT_TIMELEFT	/XITING/XT_TIMELEFT	 1000		   84		Xiting Times Verfallswarn. f. Sitz.
	/XITING/XT_TP_VAR		 0000		   02		Transport von Reportvarianten
	/XITING/XT_USR100N		 0000		   02		Änderungsbelege für Benutzer (neu)
	/XITING/XT_WF		 0000		   02		Xiting Times Workflows
	/XITING/YOU		 0000		   02		Xiting You
	0000	RSTN0000	 1000		   80		Popup für Customizing
	00_PTSPPS_INCLUPD	RHCUST01	 1000		   80		Aktivierung der Funktionalität
	0100	SAPMV12A	 0100		   04		Nachrichten: KondTab anz. Bestellung
	0184		 0000		   02		Lieferpositionstypenfindung
	0817_CHG	SAPLOA0817	 0300		   00		Ändern Objekt
	0817_CUST		 0000		   02		SAP ArchiveLink Barcodeerfassung
	0817_DIS	SAPLOA0817	 0200		   00		Anzeigen Objekt
	0817_INS	SAPLOA0817	 0100		   00		Anlegen Objekt
	0CJBQ1		 0000		   02		Customizing Fakturierungsplan PS
	0DIS01		 0000		   02		Verteilungsprofil
	0FIEHGF001_01		 0000		   02		Behandlermethoden definieren
	0FIEHGF002_01		 0000		   02		Bereitstellung von Objektdaten
	0FILA	SAPLFILACUST	 0100		   00	&&	Einstieg Customizing LAE
	0FILA000R		 0000		   02		Änderungsgründe
	0FILA000R_1		 0000		   02		Änderungsgründe definieren
	0FILA001CE_1		 0000		   02		Änderungsprozesse Rest. NEWL
	0FILA001CE_2		 0000		   02		Anpassungsprozesse definieren
	0FILA001CE_3		 0000		   02		Änderungsprozesse Rest. UPGR
	0FILA001CE_4		 0000		   02		Änderungsprozesse Rest. ROLL
	0FILA001CE_5		 0000		   02		Änderungsprozesse Rest. BLEX
	0FILA001CE_6		 0000		   02		Änderungsprozesse Rest. CONT
	0FILA001CE_7		 0000		   02		Änderungsprozesse Rest. RNEW
	0FILA001S_1		 0000		   02		Subprozesse
	0FILA001_2		 0000		   02		Anpassungsprozesse definieren
	0FILA003CF_1		 0000		   02		Zuordnen Zahlungsplan zu $CASHPREV
	0FILA003MV_1		 0000		   02		Wertermittlung mittels Wertermittlg.
	0FILA003M_1		 0000		   02		Wert-Ids für spätere Verwendung
	0FILA003_1		 0000		   02		Wertermittlung mittels Formelinterpr
	0FILA003_10		 0000		   02		Wertermittlung mittels Wertermittlg.
	0FILA003_11		 0000		   02		Saldo Abgrenzungsbuchungen ermitteln
	0FILA003_13		 0000		   02		Wertermittlung mittels Übernahme
	0FILA003_14		 0000		   02		Restbuchwert zu Abgangszeitpunkt
	0FILA003_15		 0000		   02		Übersicht definerte Wert-Ids
	0FILA003_16		 0000		   02		Wertermittlung mittels Wertermittlg.
	0FILA003_2		 0000		   02		Wertermittlung mittels Konst.Zuord.
	0FILA003_3		 0000		   02		Wertermittlung mittels Valuesupport
	0FILA003_4		 0000		   02		Wertermittlung mittels Wertermittlg.
	0FILA003_5		 0000		   02		Wertermittlung mittels Wertermittlg.
	0FILA003_6		 0000		   02		Wertermittlung mittels Wertermittlg.
	0FILA003_7		 0000		   02		ValueID von Inbound-Vorgänger
	0FILA003_8		 0000		   02		Wertermittlung mittels Methode
	0FILA003_9		 0000		   02		Wertermittlung mittels Ableitung
	0FILA004_1		 0000		   02		Zuordnung Vorgänge zu Bewegungsarten
	0FILA005_1		 0000		   02		Zuordnung Struktur für Kontenfindung
	0FILA006_1		 0000		   02		Zuordung Bukrs Gruppierungsschlüssel
	0FILA007CF_1		 0000		   02		Defintion Zahlungspläne
	0FILA007C_1		 0000		   02		Ergänzen Basiszahlungsplan um WertID
	0FILA007VC_1		 0000		   02		Wertermittlung mittels Berechnung au
	0FILA007_1		 0000		   02		Wertübernahme aus Konditionsarten
	0FILA008G_1		 0000		   02		Definition BukrsGruppierungsschl.
	0FILA008_1		 0000		   02		Zuordung Bukrs Gruppierungsschlüssel
	0FILA00970		 0000		   02		Festlegungen  Buchen Abgang
	0FILA009F_1		 0000		   02		Datumsangaben für Buchungen
	0FILA009F_2		 0000		   02		Daten für Zahlungsplandefinition
	0FILA009V_1		 0000		   02		Wertübernahme aus Vertragsposition
	0FILA009V_2		 0000		   02		Wertübernahme aus Materialstammsatz
	0FILA009V_3		 0000		   02		Wertübernahme aus Klassifiizierung
	0FILA009V_4		 0000		   02		Wertübernahme aus Kundenstammsatz
	0FILA009V_6		 0000		   02		Wertübernahme aus LAE_CRM_CLASS
	0FILA009_1		 0000		   02		Daten für Zahlungsplandef. aus Ids
	0FILA009_10		 0000		   02		Füllen Basisstruk. für Fin.klass.
	0FILA009_11		 0000		   02		Füllen Basisstruk. für Validierungen
	0FILA009_12		 0000		   02		Füllen Basisstruk. für Abl. NutzDaur
	0FILA009_13		 0000		   02		Festlegungen  Buchen Zugang
	0FILA009_15		 0000		   02		Festlegungen  Buchen AHK-Anpassung
	0FILA009_16		 0000		   02		Generelle Info für Anlagenbewegungen
	0FILA009_17		 0000		   02		Festlegungen  Setzen AfA-Parameter
	0FILA009_19		 0000		   02		Füllen Struktur IDAT für Steuerung
	0FILA009_2		 0000		   02		Füllen Basisstruk. für Substitution
	0FILA009_20		 0000		   02		Füllen Struktur IDAT für Steuerung
	0FILA009_21		 0000		   02		Festlegungen Ändern AfA-Parameter
	0FILA009_22		 0000		   02		Füllen Struktur zum Ändern Anlage
	0FILA009_23		 0000		   02		Füllen Struktur via Wert-Ids
	0FILA009_24		 0000		   02		Füllen Struktur via Wert-Ids
	0FILA009_3		 0000		   02		Füllen Basisstruk. für Ableitung
	0FILA009_4		 0000		   02		Füllen Struktur zum Anlegen Anlage
	0FILA009_5		 0000		   02		Festlegungen  Setzen AfA-Parameter
	0FILA009_6		 0000		   02		Festlegungen  Buchen Zugang
	0FILA009_7		 0000		   02		Festlegungen  Buchen Abgang
	0FILA009_8		 0000		   02		Zuordnung Struktur für Kontenfindung
	0FILA009_9		 0000		   02		Füllen Basisstruk. für Find. Valid.
	0FILA011_1		 0000		   02		Optionsindikatoren
	0FILA110_1		 0000		   02		Prüffolgen/-Schritte Wertermittlg.
	0FILA110_2		 0000		   02		Prüffolgen/-Schritte Validierung
	0FILA110_3		 0000		   02		Prüffolgen/-Schritte Klassifikation
	0FILAACCRULE_1		 0000		   02		RLVs für Klassifizierung im CRM
	0FILAALOG_01		 0000		   02		Liste Prozesse
	0FILACHECK_01		 0000		   02		Liste Prozesse
	0FILACHECK_02		 0000		   02		Liste der Subprozesse
	0FILACHECK_03		 0000		   02		Methoden-Verwendungsliste
	0FILACHECK_04		 0000		   02		Customizing Wertids
	0FILACHECK_05		 0000		   02		Customizing Methoden
	0FILACOMPSET	FILA_CUST_COMPONENT_SET	 1000		   80		LAE: Festlegen Anwendungskomponente
	0FILACREATE_01		 0000		   02		Erzeugen Tabelleneinträge
	0FILAFA001_1		 0000		   02		Zuordnung Vorgänge zu Bewegungsarten
	0FILAFA002_1		 0000		   02		Zuordnung RLV zu Bewertungsbereich
	0FILAFA003_1		 0000		   02		Festlegungen Produkterweiterung
	0FILAHELP_01		 0000		   02		Controlliste verwendete FILAE-MSGNOs
	0FILAHELP_02		 0000		   02		Verwendungnachweis Fehlernr in LAE
	0FILAHELP_03		 0000		   02		Verwendungnachweis Fehlernr im FIAA
	0FILAHELP_04		 0000		   02		Liste der Parametertransaktionen
	0FILAIMG	SAPLFILACUST	 0200		   00	&&	Einstieg Customizing LAE
	0FILAIMG_ADJ		 0000		   02		Ansprung IMG für Kundencustomizing
	0FILAIMG_CLASS		 0000		   02		Ansprung IMG für Finanzierungsklass.
	0FILAIMG_CUST		 0000		   02		Ansprung IMG für Kundencustomizing
	0FILAIMG_SYST		 0000		   02		Ansprung IMG für Systemcustomizing
	0FILAIRCM_1		 0000		   02		Zuordung Bukrs Gruppierungsschlüssel
	0FILALAYOUT	RAVC0ALA	 1000		   80		Tabstrip Explorer/Anpassungen
	0FILALAYOUTADMN	RAVC0ALA	 1000		   80		Tabstrip Explorer/Anpassungen
	0FILALC001_1		 0000		   02		Definition Finanzierungsklass.gruppe
	0FILALC002TO_1		 0000		   02		Festlegungen Produkterweiterung
	0FILALC002_2		 0000		   02		Definition Finanzierungsklassen
	0FILALC003_1		 0000		   02		Zuordnen Struktur für Klassifikation
	0FILALDB000_01		 0000		   02		Aufbau von Selektionsbed. - Komp.
	0FILALDB000_02		 0000		   02		Wert-IDs zu Feldern der log. DB zuor
	0FILALDB000_03		 0000		   02		Aufbau von Selektionsbed. Kopf
	0FILALDB001_01		 0000		   02		Ermittlung der Datenbasis festlegen
	0FILALDB001_02		 0000		   02		Ermittlung der Datenbasis festlegen
	0FILANDURDET		 0000		   02		Ermittlung Nutzungsdauer Anlagen
	0FILASTRUC_ACCDET		 0000		   02		Leasing: Acct Determ. for Accrual
	0FILASTRUC_ACINF		 0000		   02		Structure Enhancemt for Substitution
	0FILASTRUC_DATES		 0000		   02		Param. Classification Financing
	0FILASTRUC_DEPPARM		 0000		   02		Determine Asset Normal Useful Life
	0FILASTRUC_LCS_PARAM		 0000		   02		Param. Classification Financing
	0FILASTRUC_LDB_ITEMS		 0000		   02		Struct. Adjustment Flds of Log.DB
	0FILASTRUC_LVS_PARAM		 0000		   02		Validation Parameter
	0FILASTRUC_NDURDET		 0000		   02		Determine Asset Normal Useful Life
	0FILASTRUC_POINF		 0000		   02		Structure Enhancemt for Substitution
	0FILASTRUC_VALSUP		 0000		   02		Structure Enhancemt for Substitution
	0FILASTRUC_VSRDET		 0000		   02		Struct.Adjustmt Valid./Subs. Determ.
	0FILASUBST0	SAPMFILACUST	 0100		   00		Substitution
	0FILASUBST1		 0000		   02		Klassifizierung Finanzierung
	0FILASUBST3		 0000		   02		Regeln Werterm. via Subst.
	0FILAVAL1		 0000		   02		Validierung Bearbeitungsschritte
	0FILAVSRDEF		 0000		   02		Ableitung von Prüffolgen
	0FILAVSRDEF_CLAS		 0000		   02		Ableitung von Prüffolgen
	0FILAVSRDEF_VALI		 0000		   02		Ableitung von Prüffolgen
	0FILAVSRDEF_VALU		 0000		   02		Ableitung von Prüffolgen
	0FILA_CALL_FM	SAPLFILACUST	 0300		   00	&&	Einstieg Customizing LAE
	0FILA_EXPL_001		 0000		   02		Hierarchie-Stufen Leasing Explorer
	0FIOTP001_1		 0000		   02		Kontenfindung Beleggruppierung
	0FIOTP003_1		 0000		   02		Buchungssteuerung Eimalbuchungen
	0FIOTPKOFIDEF		 0000		   02		Kontenfindung pflegen
	0FMCA_FORMNUM	SAPMSNUM	 0100		   02		Nummernkreisbearbeitung: FMCA_FORM
	0FPM001		 0000		   02		Pflege Standardtexte Fortschreibung
	0FPM002		 0000		   02		Logo für Reporting importieren
	0HU_GTL	SAPMSNUM	 0100		   02		Nummernkreisbearbeitung: HU_GTL
	0K01	SAPRCKKA	 1000		   00	&&	Liste der Kalkulationsvarianten
	0KE0	RKEPCU00	 1000		   80		CO-PCA: Übernahmeprogramm Ist
	0KE1	SAPMPCA3	 1000		   00		EC-PCA: Bewegungdaten löschen
	0KE2	RCOPCA00	 1000		   80		EC-PCA: PrCtr-Stammdaten löschen
	0KE3	RPCADEL0	 0000		   80		EC-PCA: Löschen Bewegungsdaten Btch.
	0KE4	RKEPCGL1	 1000		   84		EC-PCA: Einstellungen aktualisieren
	0KE5		 0000		   02		EC-PCA: KoKrs-Einstellungen
	0KE5_WIZARD	R_WZ_PCA_ACTIVATE	 0000		   80		Profit-Center-Rechnung aktivieren
	0KE6	SAPLPC31	 0100		   00		EC-PCA: Durchschnittsbestands-Ledger
	0KE7	SAPMKECZ	 5000		   00		EC-PCA: Historienrelevanz pflegen
	0KE8		 0000		   02		EC-PCA: Verdichtungsfelder pflegen
	0KEA	SAPMKKB5	 0100		   00		EC-PCA: Pflege Reportingbaum
	0KEB	RKKBBGEN	 0000		   84		EC-PCA: Berichte generieren
	0KEH		 0000		   02		EC-PCA: Berichtsvorrat Profit Center
	0KEJ	RCOPCA97	 1000		   80		Kontenfindung PC-Verrechnung
	0KEK		 0000		   02		EC-PCA: Kontenfindung
	0KEL		 0000		   02		COPCA: Substitutionen
	0KEM	SAPMKEC7	 0100		   00		CO-PCA: Substitutionen pflegen
	0KEMD_46C_UPGRADE	RCOPCA_MD_UPGRADE46C	 1000		   84		EC-PCA: Upgrade PrCtr-Stamm <= 46B
	0KEN		 0000		   02		Sonderbehandlung PrCtr Warenbewegung
	0KEO		 0000		   02		Vorgänge der Profit-Center-Rechnung
	0KEP	SAPMKEC0	 0100		   00		EC-PCA: Transport Umfeld/Stammdaten
	0KEQ	SAPMKEC0	 0200		   00		EC-PCA: Transport Stammdaten
	0KER	SAPMKEC0	 0300		   00		EC-PCA: Transport Planung
	0KES	SAPMKEC0	 0400		   00		EC-PCA: Transport Ist-Einstellungen
	0KET	SAPMKEC0	 0500		   00		EC-PCA: Transport Infosystem
	0KEU	SAPMGTRA	 0160		   00		EC-PCA: Transport Zyklen
	0KEW	RPCAUMS0	 0000		   84		EC-PCA: Umsetzen RW-Berichte 2.x/3.0
	0KEX	RPCAUMS1	 1000		   80		EC-PCA: Umsetzen Summensätze 2.x/3.0
	0KEX1		 0000		   02		Easy Execution Services
	0KEX2		 0000		   02		Customizing Execution Profil
	0KEX3		 0000		   02		Customizing Execution Profil
	0KEX4		 0000		   02		Detailsteuerung Execution Services
	0KEX_ROLE		 0000		   02		Workflow: Rollencustomizing
	0KEX_TASK		 0000		   02		Workflow: Aufgabencustomizing
	0KEY	RPCAUMS2	 1000		   80		EC-PCA: Umsetzen Ist-EP 2.x/3.0
	0KEZ	RPCAUMS3	 1000		   80		EC-PCA: Umsetzen Plan-EP 2.x/3.0
	0KM1	SAPMFKM0	 1000		   80		C Variantenpflege: Kostenstellen
	0KMV	RKLISVAR	 1000		   80		Listvarianten CCA-, ABC-Stammdaten
	0KW1		 0000		   02		Einstellungen KoReKreis für Prozesse
	0KW2		 0000		   02		Change Business Process Attributes
	0KW3	SAPMFKM0	 1000		   80		C Variantenpflege: CO-ABC
	0KW7	RKWBKT00	 1000		   80		Stammdatenbericht: Kostenträger
	0KW9	RKKBJBIN	 0000		   80		Berichte Geschäftsproz. importieren
	0KWD	RKSCUS06	 1000		   80		Geschäftsprozesse löschen
	0KWM	MENU0KWM	 1000		   01		Einstellungsmenü Prozeßkostenrechnun
	0KWO	SAPMKC05	 1000		   80		Suchhilfe Geschäftsprozesse pflegen
	0KWP	SAPMKC05	 1000		   80		Suchhilfe Geschäftsprozesse anzeigen
	0KWT	SAPMKBPT	 0600		   00	&&	CO-ABC: Transport Customizing
	0MEC		 0000		   02		Einstellungen für B2B-Lieferpläne
	0PEG01		 0000		   02		Allgemeine Einstellungen
	0PEG02		 0000		   02		Erlaubte Bewegungsarten
	0PM3		 0000		   02		Pflege Laufbahngruppen und -texte
	0PMDIKEY		 0000		   02		Verteilungsschlüssel
	0SHP		 0000		   02		Custimizing Lieferungsarten
	0TBLP01		 0000		   02		Customizing - TBLP
	0VI1		 0000		   02		Pflege Selektionsvariante Berechnung
	0VI2		 0000		   02		Pflege Selektionsvariante Abrechnung
	0VI3		 0000		   02		Selek.var. Sammelgang Frachtkosten
	0VI4		 0000		   02		Selek.var. Sammelgang Frachtkosten
	0VLK		 0000		   02		Custimizing Lieferungsarten
	0VLKAIP		 0000		   02		Customizing Liefartenfindung AIP
	0VLP		 0000		   02		Customizing Lieferungspositionstypen
	0VLPAIP		 0000		   02		Customizing Lief.pos.typ.findung AIP
	0VRF		 0000		   02		Definition Routenfindung
	0VSD		 0000		   02		Statistikgruppen Transp.Dienstleist.
	0VSE		 0000		   02		Maßeinheiten für Transportstatistik
	0VSF		 0000		   02		Statistikfortschreibung Transport
	0VSH		 0000		   02		Customizing globale Versandparameter
	0VST		 0000		   02		Statistikgruppen Transportarten
	0VSU		 0000		   02		Zuordnung Statistikgr./Transportart
	0VT0	RV56CSLV	 1000		   80		Pflege von Selektionsvarianten
	0VT1		 0000		   02		Pflege Selektionsvariante Disponent
	0VT2		 0000		   02		Pflege Selektionsvariante Abfertig.
	0VT3		 0000		   02		Pflege Selektionsvar. Registrierung
	0VT4		 0000		   02		Pflege Selektionsvariante Registr.
